epoch,acc,loss,val_acc,val_loss
103,0.999978678038,0.000361388886783,0.985670995671,0.0807232519903
104,0.999978678038,0.000361022536784,0.985627705628,0.081253864565
105,0.999978678038,0.000360618317975,0.985714285714,0.0809783626002
106,0.999978678038,0.000360317448833,0.985757575758,0.0810528441876
107,0.999978678038,0.00036006097432,0.985800865801,0.0810020119824
108,0.999978678038,0.000359615210409,0.985887445887,0.0808216612152
109,0.999978678038,0.000359482653465,0.985887445887,0.0816563237555
110,0.999978678038,0.000359165185719,0.985714285714,0.0815646525189
111,0.999978678038,0.000358882850844,0.985714285714,0.082027349242
112,0.999978678038,0.000358707157421,0.985584415584,0.0818557472864
113,0.999978678038,0.000358317241227,0.985757575758,0.0818487349985
114,0.999978678038,0.000358052966241,0.985714285714,0.0822726165116
115,0.999978678038,0.000357838366917,0.985800865801,0.082115326822
116,0.999978678038,0.00035755806077,0.985670995671,0.0823106320151
117,0.999978678038,0.00035741920128,0.985930735931,0.0822133543273
118,0.999978678038,0.000357169882038,0.98571428591,0.0826374594303
119,0.999978678038,0.00035696118982,0.985930735931,0.0825485667646
120,0.999978678038,0.000356799829091,0.985714285714,0.0824309112867
121,0.999978678038,0.000356591592052,0.985757575758,0.0826295807925
122,0.999978678038,0.000356361131006,0.985887445887,0.0828126713047
123,0.999978678089,0.000356142115185,0.985584415584,0.0830552867956
124,0.999978678038,0.000356086255706,0.985800865801,0.0831169131961
125,0.999978678038,0.000355839014774,0.985844155844,0.0829775200578
126,0.999978678038,0.000355709593347,0.985714285714,0.0834893032732
127,0.999978678038,0.000355464732186,0.985757575758,0.0832981186547
128,0.999978678038,0.000355301963711,0.985844155844,0.0835274751098
129,0.999978678038,0.000355188413729,0.985800865801,0.0835724261337
130,0.999978678038,0.000354966484639,0.985974025974,0.0831221668574
131,0.999978678038,0.000354858656184,0.985627705628,0.0838577315703
132,0.999978678038,0.000354670887922,0.985757575758,0.0840012372327
133,0.999978678038,0.000354554919238,0.985757575758,0.0839141289332
134,0.999978678038,0.000354343306153,0.985844155844,0.0839808789519
135,0.999978678038,0.000354289188626,0.985670995671,0.0839498371735
136,0.999978678038,0.000354167698719,0.985757575758,0.0839095696717
137,0.999978678038,0.000354015647308,0.985670995671,0.0839547123428
138,0.999978678038,0.000353901599093,0.985800865801,0.0840536030092
139,0.999978678038,0.000353748924974,0.985757575758,0.0842178615363
140,0.999978678038,0.000353643236311,0.985757575758,0.084283537137
141,0.999978678038,0.000353513658171,0.985670995671,0.0847791699054
142,0.999978678038,0.000353432217672,0.985800865801,0.0844457499107
143,0.999978678038,0.00035327555317,0.985930735931,0.0843845060825
144,0.999978678038,0.000353179871528,0.985627705628,0.0846212187423
145,0.999978678038,0.000353105137827,0.985714285714,0.0846777851042
146,0.999978678038,0.00035296170626,0.985757575758,0.0848181073834
147,0.999978678038,0.000352871855988,0.985800865801,0.0846480801229
148,0.999978678038,0.000352760189,0.985670995671,0.0847894162735
149,0.999978678038,0.000352651853915,0.98571428591,0.0851998061103
